col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
0.32813223134040914,-1.1988047095655412,1.011666922966773,-0.44717240868991076,1.3730347759544697,-0.7760755690184201,0.19503505775289587,-2.043858332411167,-0.6087647668370699,-0.35200943797893375
-0.04220718624260176,0.03706100849921682,0.8598088895411665,-0.10064844644065978,0.9817290642653753,-0.4834678977910983,-0.4753175156994903,-0.7408954485172422,1.1233498865140359,0.8831138381757473
0.2970948997050701,-0.7563267386944867,-0.22994437725926667,0.23287655628095538,-1.219701101565182,-0.6718071781002324,0.11613016143033607,-0.4324560471082419,-0.24263266230172498,-0.4320687870130056
-0.4676160264378021,1.295716927686672,-1.434488148483786,-1.3256658719604755,-0.06732492351759742,-0.7980607877226744,0.02574690303409837,2.225034873316888,0.5555316934518724,1.1003707208218685
-0.5606514630133865,0.4659892168333566,-1.7058359145967363,-1.682583894165845,1.101029941831145,-0.7017377829174057,-1.544616136291516,1.0808321357373507,-0.2579312144062682,0.009041951212535038
-1.4533997462764598,0.5482795228719716,1.8249131671025274,0.6262020025604598,1.4356182392477765,-0.7035475572771276,2.008872099308446,-1.682770360584229,-0.6548866813592621,-1.5103084975094163
-0.1455809225100352,0.48916114019624735,0.11778972514698831,-0.33870579423996966,-0.8569267028799132,0.2070242135922653,0.3179868953586319,0.873414381622115,-2.3217819335813803,-0.9175733787928919
0.2950856528400963,-0.5798180406473009,-1.317546345417192,-0.6995798768214564,-1.056285637940355,0.5202086085534657,-0.03049206796152421,-0.9805269944999552,-0.5431885632155211,-0.30652061500551964
0.2889646788133304,0.028034645142673075,-0.42581737969711614,0.13987981472391353,-0.1276175653452938,0.9387691874892324,0.6259848816749574,0.29003097395961486,-1.0237865099265668,0.6986755046053575
-0.7513199821061212,0.06572642673392709,0.17956290195490057,1.5073027947540876,1.3080474467803842,1.230125391478968,-0.031168146320768222,-0.1706657400084607,3.0508338895173286,-0.1831428194221253
1.9981237124206068,-0.07970765615780254,1.4925719905765695,-0.7703127882136088,0.07384684274292302,-0.34746251859678284,0.7784159800530814,0.664655783939551,0.5913823182310706,0.19804796916581088
-0.2878222005007131,0.08688254097803554,0.050719080890112865,-1.5919830824064922,0.1498912335361757,-0.07010995238165255,0.08052589208352212,0.5159936382395311,0.9879067909400754,0.6352494345683878
1.1200100411885738,0.3312641501601771,-1.8948195979109512,-1.1935466936231578,0.9209684562514827,-0.12108526325319292,-0.287103436593056,1.37840906311346,-0.1282507254121662,-0.3033352837489627
-2.0132614725287734,0.5417115459427497,0.3230902516720432,-0.7383177123986885,-0.4913210998872591,-0.11351246141990178,-2.916835732581018,0.09564131039661529,-0.05820952031953894,0.427830312099743
-0.06033296102283929,1.3003443710535108,-0.6466227076611756,-0.013076647999986929,0.6733115367213365,-2.7644878042938617,-0.5485577164293862,-0.28065637659540976,0.8365946375875429,1.3757648209256013
1.2231034993653924,0.09705290470490777,-1.2324773488725422,1.2767978328635998,0.7393599418144146,-1.1959649437111473,0.7527939412022342,0.753527740003204,1.3030063456775716,-1.3017827712966714
-0.7671196630545516,0.46310788231634786,0.2563290952371012,1.5425178452322652,-1.8140366348376038,1.1855029664265642,0.881575032648449,1.2834534869107397,-0.057417558521287805,-0.40650652212135474
0.17755726724499055,0.1980875431760324,2.1423542467053434,1.6062541539763477,-1.970303778087406,0.16047480766166525,-1.5065489259443294,-0.6670663985845012,0.6469874349999246,0.5674230474056517
-0.5154186829304657,1.585075740647961,-0.1878830789729488,1.8939506427781818,0.6447565255797539,1.1058080854646803,1.658577737694494,0.6379953028350731,0.030981292992980282,-0.493485244913069
-1.1915164965682132,0.8464620808541543,-0.6490444801063863,1.3382828226970351,2.2553846820150056,-0.0435525204926224,0.6859382110842722,-1.1555272694375818,1.8739830607222185,-0.5823839567871241
-0.8539133096118908,0.6641929869498147,0.024911593401716878,-0.7123288370153915,-0.27165921023717765,0.5029988383591255,-0.5528593409650935,-0.1893099852988868,0.11303299257936987,1.9273177888880046
0.9820774150321432,0.7497887680980242,0.16194591533093752,1.4689562225110215,-0.4810513126405783,0.19209780900765677,-0.9104177067471502,1.1497153501960475,1.0824087857986096,1.5409461568475333
0.7573554921123502,-0.28518874083191653,-1.1115670542475138,1.4118941686566162,0.7204582536902927,1.4919113135347692,-1.4992889437808645,-1.1961238057010883,-0.16964707630828013,1.1646501968742475
1.6788950939379492,0.23026532242687842,-0.007826366712209454,0.919325279982394,-1.386879186636949,0.16624102423480028,-1.1208789118627773,-1.1690117778307283,1.4878349291721429,0.82519894779661
-0.039048371605368594,-0.4555614567833799,-0.7893762022788121,0.3359581072839041,-0.13074719517911182,-0.5608596889589482,-0.09769900589303693,-0.43570446999445367,-0.7194455670985559,0.5483908672945853
-0.24981081884282744,-0.07651427567710738,0.21413114645086007,0.5208461305862697,-0.45252238921611354,1.970909314426829,0.510713673136668,1.2150142122727197,1.7321042567222162,-0.009108751042741243
0.7851185352596638,0.38231963182240214,-0.9205308588701879,2.2197061149591586,-1.0426768070966637,0.38258701828125025,-1.0091497501758064,-0.23398347252176938,1.3609137161737626,-0.3408655925294674
0.10322860692223992,0.8564899035776129,0.7137587000452006,0.8258614690137255,0.26489179394695767,-0.2789770794008114,-0.5191884093578876,-1.206988245316486,-1.1018505828508336,2.6633479006765777
0.5089060746821696,0.34062035561241943,-2.4075189551150316,0.5494663666241545,2.0516137005892046,0.19368226253932921,-0.5498355010890441,1.246134282089096,1.2963673648457594,-0.46005399454943185
1.729909574733272,-0.8172256798190455,2.0470766141741388,1.1914485940045094,-0.65006187755356,-0.3667750821725847,-0.9503057824358869,0.9007350823422053,0.9546899239811231,0.8163186521344503
1.870844342794029,-0.7719026292749752,0.5920729409495394,0.42687586239914094,-0.907605617599778,-0.6310213265087928,1.2778839684674623,-1.2148843101228044,0.9169538528486182,1.707464486375437
0.18595533146438864,1.3987860647503312,-0.4768687172082645,0.8368598559146513,-1.5689188505203482,-1.2484153691407476,0.008840757482754893,-0.508105968637955,-1.8073382719234659,0.5044683438743973
0.015575738680925209,-0.7382557181236041,1.0797540053512817,0.4285261805134484,0.12406583798536203,-1.8080426774183276,-1.2408268448832316,1.5526753014563073,0.27432484706624116,0.6238332732273081
-0.471747598524939,-0.6798821455684653,-0.4934036099993886,0.5383746243902476,-0.8563010816407586,1.5342113532111,1.5399893848396717,-0.9939358497793167,1.323070013384861,-0.5308585212744678
-1.2276399565657148,0.1512660518716779,-0.4587436073969549,1.139107093552678,0.9088520579957289,-0.689355831156095,-0.20145092132327883,-0.2729495320185247,-0.09725599767661047,0.636269552776488
-0.3983454771394363,-1.932161014342523,-0.9270073266227403,-0.029370392615176998,-0.5755190622852342,0.21127953701414595,-1.8371019747371342,-0.8443422585398321,0.016200955796827492,0.33979803632201294
-2.0614196969841703,-2.120771668743072,2.389756384280619,0.005368088626149491,0.3970983977847808,-1.2952754489197957,-1.4078982602165402,-0.6339555279485461,-0.5529770557055124,-0.7217816698933939
0.5168307760888208,-0.9758675457838438,0.5828418780424105,-0.5831913586090577,2.634596377864161,0.07294093267587165,-1.4785302751598548,0.3767600581851306,-0.5673278967456311,-0.7354379511650314
0.39456004717470894,-0.14481401163518487,1.0520847724284772,1.1640624488401214,-0.7247055264398837,-0.5540747427747831,-0.23808593026604394,-0.06265427543817682,0.5693092089717969,0.5017182406561623
0.23374639148629342,-0.19281818065992284,-0.43337826684770253,0.7026163530390523,-1.3725113723419886,0.48462074554859796,0.6252092008545197,0.023912744652916287,-0.9029419231462188,-0.5503527272361463
-1.1989335620274173,-1.5498744759529555,-0.5039073214198384,0.6765252017119806,-0.9494349287776919,0.6249846957144843,1.1890452337272908,0.37616115227308966,0.2380337761156232,-0.2758147895659252
-0.4875598221535122,-0.6485399278053768,0.9716399421575189,0.07120598820765466,-0.07595326252557609,0.524416916733571,0.07321580927406157,0.7715500446149728,-1.696763472420312,1.0837493394772522
-1.1873722678779515,-0.5447241150013502,-0.48226336924791985,0.7358584653606237,-0.8215425092082365,-0.41055671345748657,-0.030712763946995476,-0.24645147552347466,-0.09362759228210013,-0.6914079619836448
0.06635188942722588,0.3345743301363345,-0.50339918522493,-0.45233149533407063,2.1779038937629225,-0.5264215833774181,-2.8584845244604007,2.0718934081217246,-1.5020941497343958,-1.3105252316172002
-1.8039021036625593,0.7111782427893246,-0.5009785574268891,-0.5536053650472798,-0.28281403918677467,-1.7004996512561936,0.462942876476542,0.4560234274145159,-0.012342900815794389,-0.35647160660746324
-1.2118691179927954,0.9534178658900131,-0.05823934666888054,-1.3127987710135753,-0.05939043304954335,-1.4360039877075983,0.05840907840132976,-1.795770166870031,-1.0078432226018594,0.2355197395523532
0.4466318264849864,-1.9630826625489601,-0.8962358975308337,-3.5226096453794784,-0.3058314158191615,-1.1797230316038534,1.079471504059685,1.232222490401556,0.3546072502401409,-0.674693570290122
0.49610644731881043,0.6571008089175964,-0.17359751068973367,-0.23270095772571092,-1.1208832547971919,-0.1070273309154675,1.5142222022640301,1.4449042126436509,0.2840535635426516,-0.8895925697787868
0.27116546165761635,1.1534867759830876,-0.8544581801496353,-0.9783926974340795,-0.2186515354185059,-0.35702660848882833,-0.4916367094367809,-1.7467403129354429,1.3108684225850393,-0.3479895429153831
-0.9496055320913621,0.9459481668768135,1.3280735471815734,-1.5432932954925584,0.591786384758967,-2.4702094010110844,-0.41542004869281407,-0.1522143762641384,0.27914283137650775,-1.7813945508528368
-1.4375843238503847,0.2816501983359977,-0.4132961001788832,-0.7198930120391518,0.2796350047476405,1.1256142053222815,-0.11522227387282277,0.09929588247613408,-0.1541985753722619,-0.4850397530052101
-0.2138366368747296,0.9829360520935454,0.9902231313853017,-0.6674732686939157,1.9428545664883778,-0.15795205571470008,-2.20760262744399,0.8141618440491447,0.36813117294623293,-0.9747875492114646
-0.3926449379578303,0.05184109181708045,0.43559346992202236,-1.3275663750507871,-0.05555007647217602,-1.7052190144737618,3.877180822056493,0.7156921900133631,1.5068468360103537,0.7049934694891603
-0.5521900638618389,1.5632511469714736,0.013169654822850475,0.534676643600123,1.2757133863368213,0.8932495768828432,-0.11814266358608304,-1.082999316477074,-0.3645340400344149,0.7420359672382651
0.7735560431196149,-1.5296092678182462,0.05327294255805489,0.6677606972344523,-0.5065058627850482,-0.6595094623781267,0.20367491851533914,-0.5682647478054669,1.3428591553602411,1.6342413244518883
-0.5944686973513209,-1.3272332610103885,-0.1360848298489924,-0.08148121218646115,0.5889890054692114,1.9945311721095484,-0.789263599717516,1.7532062140973619,-0.256265883734336,-0.7035779483655491
0.43606252195562845,-0.1777177537210797,2.143384598072806,0.3757160053457305,-0.8405241898788762,0.17102019790210451,2.010185067698311,-0.7053778828297658,-2.7662068532646575,0.30975786553636603
-0.8303258802755736,0.598164795161202,0.5674141119885133,-1.5654135112116618,-0.09453826300868781,1.709865401474608,0.5184899800809506,-1.545744001696581,-0.05722082099324637,-0.7182804009533356
1.72702921520626,1.2530809726366972,-1.5542283651945408,-0.264622182807265,-1.2985876866467587,0.12281158506226378,-0.14746618556637026,-0.29403656902704456,1.1065333451640027,0.32056570447946
-0.5883934168270943,-1.542809424525019,0.29602207745179493,1.000593152015084,1.1576207725936636,-0.4602827841142985,1.3252784000261548,-0.4908592564961481,-0.6000911250465996,0.8591849124094212
0.34332190168948395,-0.49048651169874197,-0.41276793579119747,0.5833669068179638,1.1460269992684704,-1.5650296307387477,0.08874593765505576,-0.9182673189604889,0.5924461501127269,0.703009380602374
0.43019748359846255,-0.10347287694073708,2.2001158100263143,-0.6636962554010285,0.9029473401936983,-0.8002661671485998,1.1148754807239083,1.0402971926287838,-1.3654725646857286,-0.10132242427059907
0.9459904061773419,-0.5851465051721643,0.6243210399130921,-0.16402477982873978,1.1446163790768644,0.24635844570277746,0.09089869817927927,-0.09723348302731834,0.2687334551588265,0.5292451074410233
-1.0685397852668554,-0.23064047342694513,1.236007803902799,0.26182220537992384,1.274866915548857,0.06464538431724844,1.246725672579052,-0.7779957486143652,0.5489321509845808,0.8480394730316212
0.18151570333192904,-1.5013512667892037,-0.08248606220355058,2.1555715703663045,-0.05937383012768522,-0.6889980911040915,-0.230633929140522,0.1683596048203459,-0.6060457858369457,-1.0562327307404087
-0.22386158765404746,-0.6611753953643286,-0.5725676012580951,2.0265009889866046,1.370906771510377,-0.6414719936996068,-0.21609188254762682,-1.5239103453435336,-0.7012603283682111,-1.2276897853330455
1.5026577447018765,-0.4659657751721323,0.1715836744006842,1.719878017183692,0.5836018874491029,-0.33964249414903225,0.09490093887803204,0.8201891836639013,1.5197499915879547,-0.5050918985225665
1.2774735692985495,0.17128997032674512,0.8136376879745488,-0.18536567748836166,-1.6886700694185008,0.44757158558313187,-0.6947787855449784,-0.5050004906827333,-0.6474286380273451,-1.1468849613489362
0.051836102157106594,1.5559662980315931,0.682455443944007,-0.5029132140662829,0.8890838059083083,-0.7560565414626869,0.3756197766260843,0.4740251791664278,0.5539324636589879,0.5845514821843041
0.7605585787989498,-2.7316145330568267,-0.35153729948772744,-1.3766415584154652,0.742107213826138,-0.9173726875893047,0.08967179833950632,0.3942481278496539,-0.11673124263666873,-0.43310373293194054
-2.0789195962699325,-1.6304480527576233,-2.7731559563038295,1.864637967625798,-1.2001077645144378,0.13552797262289096,0.7534534702738257,-0.09328350453327733,-1.339506043359249,-0.7191579529221149
0.4809215384896986,-0.25815092030072906,-0.9834872398006067,-0.4035518130652854,0.7996791035743008,-0.8032814560435338,-0.0657532225238015,-1.3903793218251659,0.9583485270151124,-0.5366625148596429
0.31657527562869664,-0.2655145408121194,-0.05408432532166305,-0.5546270318993675,0.6285880917733995,-0.8819487763483065,-0.29830839721333496,-0.032820138017444205,1.1173115184162585,0.8658723182628575
0.628660265557314,0.5911675295006792,1.4828171472793394,0.2423453033782974,-0.8168957873210889,-0.16089437852777164,-0.629329960519119,-2.2647212090954545,0.45033250537785996,0.3577519917078087
